service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
14550,1,1,1,1,1,1,0,20200302,20201127
14551,1,1,1,1,1,1,0,20200302,20201127
14552,0,0,0,0,0,0,1,20200302,20201127
14553,0,0,0,0,0,0,1,20200302,20201127
14554,0,0,0,0,0,1,0,20200302,20201127
14555,1,1,1,1,1,0,0,20200302,20201127
14556,1,1,1,1,1,1,0,20200302,20201127
14557,1,1,1,1,1,1,0,20200302,20201127
14558,1,1,1,1,1,1,0,20200302,20201127
14559,1,1,1,1,1,0,0,20200302,20201127
1456,0,0,0,0,0,1,1,20200302,20201127
14560,1,1,1,1,1,1,0,20200302,20201127
14561,0,0,0,0,0,0,1,20200302,20201127
14562,1,1,1,1,1,1,0,20200302,20201127
14563,1,1,1,1,1,1,0,20200302,20201127
14564,0,0,0,0,0,0,1,20200302,20201127
14565,1,1,1,1,1,0,0,20200302,20201127
14566,0,0,0,0,0,1,0,20200302,20201127
14567,1,1,1,1,1,0,0,20200302,20201127
14568,1,1,1,1,1,0,0,20200302,20201127
14569,1,1,1,1,1,0,0,20200302,20200405
1457,1,1,1,1,1,0,1,20200302,20201127
14570,0,0,0,0,0,1,0,20200302,20200405
14571,1,1,1,1,1,0,0,20200302,20200405
14572,1,1,1,1,1,1,0,20200302,20201127
14573,0,0,0,0,0,0,1,20200302,20201127
14574,0,0,0,0,0,0,1,20200302,20201127
14575,1,1,1,1,1,0,0,20200302,20201127
14576,0,0,0,0,0,1,0,20200302,20201127
14577,1,1,1,1,1,0,0,20200302,20201127
14578,0,0,0,0,0,1,0,20200302,20201127
14579,1,1,1,1,1,0,0,20200302,20201127
1458,1,1,1,1,1,0,1,20200302,20201127
14580,1,1,0,0,0,0,0,20200302,20201127
14581,0,0,1,1,1,0,0,20200302,20201127
14582,1,1,1,1,1,1,0,20200302,20201127
14583,1,1,1,1,1,0,0,20200302,20201127
14584,0,0,0,0,0,1,0,20200302,20201127
14585,1,1,1,1,1,1,0,20200302,20201127
14586,1,1,1,1,1,0,0,20200302,20201127
14587,1,1,1,1,1,0,0,20200302,20201127
14588,1,1,1,1,1,1,0,20200302,20201127
14589,1,1,1,1,1,0,0,20200302,20201127
1459,1,1,1,1,1,0,0,20200302,20201127
14590,0,0,0,0,0,1,0,20200302,20201127
14591,0,0,0,0,0,0,1,20200302,20201127
14592,0,0,0,0,0,1,0,20200302,20201127
14593,1,1,1,1,1,0,0,20200302,20201127
14594,1,1,1,1,1,1,1,20200302,20201127
14595,1,1,1,1,1,1,0,20200302,20201127
14596,0,0,0,0,0,0,1,20200302,20201127
14597,0,0,0,0,0,0,1,20200302,20201127
14598,1,1,1,1,1,1,0,20200302,20201127
14599,1,1,1,1,1,1,1,20200302,20201127
146,0,0,0,0,0,0,1,20200302,20200510
1460,1,1,1,1,1,0,0,20200302,20200320
14600,1,1,1,1,1,0,0,20200302,20201127
14601,0,0,0,0,0,1,0,20200302,20201127
14602,0,0,0,0,0,0,1,20200302,20201127
14603,0,0,0,0,0,1,0,20200302,20201127
14604,0,0,0,0,0,1,0,20200406,20201127
14605,1,1,1,1,1,0,0,20200406,20201127
14606,1,1,1,1,1,0,0,20200302,20201127
14607,0,0,0,0,0,1,0,20200302,20201127
14608,0,0,0,0,0,0,1,20200302,20201127
14609,1,1,1,1,1,1,0,20200302,20201127
1461,1,1,1,1,1,0,0,20200302,20201127
14610,1,1,1,1,1,0,0,20200302,20201127
14611,1,1,1,1,1,1,0,20200302,20201127
14612,1,1,1,1,1,1,0,20200302,20201127
14613,1,1,1,1,1,0,0,20200302,20201127
14614,1,1,1,1,1,1,0,20200302,20201127
14615,0,0,0,0,0,1,0,20200302,20201127
14616,1,1,1,1,1,0,0,20200302,20201127
14617,0,0,0,0,0,1,0,20200302,20201127
14618,1,1,1,1,1,0,0,20200302,20201127
14619,1,1,1,1,1,0,0,20200302,20201127
1462,0,0,0,0,0,1,0,20200302,20200516
14620,0,0,0,0,0,1,0,20200302,20201127
14621,0,0,0,0,0,0,1,20200302,20201127
14622,1,1,1,1,1,0,0,20200302,20201127
14623,1,1,1,1,1,1,0,20200302,20201127
14624,0,0,0,0,0,0,1,20200302,20201127
14625,1,1,1,1,1,0,0,20200302,20201127
14626,0,0,0,0,0,1,0,20200302,20201127
14627,1,1,1,1,1,0,0,20200302,20201127
14628,0,0,0,0,0,1,0,20200302,20201127
14629,1,1,1,1,1,0,0,20200302,20201127
1463,1,1,1,1,1,0,0,20200302,20200515
14630,0,0,0,0,0,1,0,20200302,20201127
14631,1,1,1,1,1,1,0,20200302,20201127
14632,1,1,1,1,1,1,0,20200302,20201127
14633,0,0,0,0,0,1,0,20200302,20201127
14634,1,1,1,1,1,0,0,20200302,20201127
14635,1,1,1,1,1,1,0,20200302,20201127
14636,0,0,0,0,0,0,1,20200302,20201127
14637,1,1,1,1,1,0,0,20200302,20201127
14638,0,0,0,0,0,1,0,20200302,20201127
14639,0,0,0,0,0,0,1,20200302,20201127
1464,0,1,0,0,1,0,0,20200327,20200331
14640,0,0,0,0,0,0,1,20200302,20201127
14641,0,0,0,0,0,0,1,20200302,20201127
14642,0,0,0,0,0,0,1,20200302,20201127
14643,1,1,1,1,1,0,0,20200302,20201127
14644,0,0,0,0,0,1,0,20200302,20201127
14645,0,0,0,0,0,0,1,20200302,20201127
14646,1,1,1,1,1,0,0,20200302,20201127
14647,0,0,0,0,0,1,0,20200302,20201127
14648,0,0,0,0,0,0,1,20200302,20201127
14649,0,0,0,0,0,0,1,20200302,20201127
1465,1,1,1,1,1,0,0,20200323,20201127
14650,1,1,0,0,0,0,0,20200302,20201127
14651,0,0,1,1,1,0,0,20200302,20201127
14652,1,1,1,1,1,0,0,20200302,20201127
14653,1,1,1,1,1,0,0,20200302,20201127
14654,1,1,1,1,1,1,0,20200302,20201127
14655,1,1,1,1,1,1,0,20200302,20201127
14656,1,1,1,1,1,0,0,20200302,20201127
14657,0,0,0,0,0,1,0,20200302,20201127
14658,1,1,1,1,1,0,0,20200302,20201127
14659,1,1,1,1,1,0,0,20200302,20201127
1466,0,1,0,0,0,0,0,20200331,20200331
14660,1,1,1,1,1,0,0,20200302,20201127
14661,0,0,0,0,0,1,0,20200302,20201127
14662,0,0,0,0,0,1,0,20200302,20201127
14663,1,1,1,1,1,1,0,20200302,20201127
14664,1,1,1,1,1,0,0,20200302,20201127
14665,0,0,0,0,0,1,0,20200302,20201127
14666,1,1,1,1,1,0,0,20200302,20201127
14667,0,0,0,0,0,1,0,20200302,20201127
14668,1,1,1,1,1,0,0,20200302,20201127
14669,1,1,1,1,1,0,0,20200302,20201127
1467,0,0,0,0,1,0,0,20200410,20200508
14670,1,1,1,1,1,1,0,20200302,20201127
14671,0,0,0,0,0,1,0,20200302,20201127
14672,1,1,1,1,1,0,0,20200302,20201127
14673,0,0,0,0,0,0,1,20200302,20201127
14674,0,0,0,0,0,1,0,20200302,20201127
14675,1,1,1,1,1,0,0,20200302,20201127
14676,0,0,0,0,0,1,0,20200302,20201127
14677,1,1,1,1,1,0,0,20200302,20201127
14678,1,1,1,1,1,1,1,20200302,20200711
14679,0,0,0,0,0,0,1,20200302,20200711
1468,0,0,0,0,0,1,0,20200410,20201127
14680,0,0,0,0,0,0,1,20200302,20201127
14681,1,1,1,1,1,0,0,20200302,20201127
14682,0,0,0,0,0,1,0,20200302,20201127
14683,1,1,1,1,1,0,0,20200302,20201127
14684,1,1,1,1,1,0,0,20200302,20201127
14685,1,1,1,1,1,1,0,20200317,20201127
14686,1,1,1,1,1,1,0,20200302,20201127
14687,1,1,1,1,1,0,0,20200302,20201127
14688,1,1,1,1,1,1,0,20200302,20201127
14689,1,1,1,1,1,1,0,20200302,20200711
1469,0,0,0,0,0,1,1,20200302,20201127
14690,1,1,1,1,1,1,0,20200302,20201127
14691,1,1,1,1,1,0,0,20200302,20201127
14692,0,0,0,0,0,1,0,20200302,20201127
14693,1,1,1,1,1,0,0,20200302,20201127
14694,0,0,0,0,0,0,1,20200302,20201127
14695,0,0,0,0,0,1,0,20200302,20201127
14696,1,1,1,1,1,0,0,20200302,20201127
14697,0,0,0,0,0,1,0,20200302,20201127
14698,1,1,1,1,1,0,0,20200302,20201127
14699,1,1,1,1,1,0,0,20200302,20201127
147,0,0,0,0,0,0,1,20200302,20200510
1470,1,1,1,1,1,1,1,20200302,20201127
14700,1,1,1,1,1,0,0,20200302,20201127
14701,1,1,1,1,1,0,0,20200302,20201127
14702,0,0,0,0,0,1,0,20200302,20201127
14703,1,1,1,1,1,0,0,20200302,20201127
14704,0,0,0,0,0,1,0,20200302,20201127
14705,1,1,1,1,1,0,0,20200302,20201127
14706,0,0,0,0,0,1,0,20200302,20201127
14707,1,1,1,1,1,0,0,20200302,20201127
14708,0,0,0,0,0,1,0,20200302,20201127
14709,1,1,0,0,0,0,0,20200302,20201127
1471,1,1,1,1,1,1,0,20200302,20201127
14710,0,0,0,1,0,0,0,20200302,20201127
14711,0,0,1,0,1,0,0,20200302,20201127
14712,1,1,1,1,1,1,0,20200302,20201127
14713,0,0,0,0,0,1,0,20200302,20201127
14714,1,1,1,1,1,1,1,20200302,20201127
14715,1,1,1,1,0,1,0,20200302,20201127
14716,0,0,0,0,1,0,1,20200302,20201127
14717,1,1,1,1,1,1,1,20200302,20201127
14718,1,1,1,1,0,1,0,20200302,20201127
14719,1,1,1,1,1,1,0,20200302,20201127
1472,1,1,1,1,1,1,1,20200302,20201127
14720,1,1,1,1,1,0,0,20200302,20201127
14721,1,1,1,1,1,0,0,20200302,20201127
14722,0,0,0,0,0,1,1,20200302,20201127
14723,1,1,1,1,1,0,0,20200302,20201127
14724,0,0,0,0,0,0,1,20200302,20201127
14725,1,1,1,1,1,0,0,20200302,20201127
14726,1,1,1,1,1,0,0,20200302,20201127
14727,1,1,1,1,1,1,0,20200302,20201127
14728,0,0,0,0,0,0,1,20200302,20201127
14729,1,1,1,1,1,1,0,20200302,20201127
1473,1,1,1,1,1,1,1,20200302,20201127
14730,0,0,0,0,0,0,1,20200302,20201127
14731,1,1,1,1,1,1,0,20200302,20201127
14732,1,1,1,1,1,0,0,20200302,20201127
14733,1,1,1,1,1,1,0,20200302,20201127
14734,0,0,0,0,1,1,0,20200302,20201127
14735,0,0,0,0,0,0,1,20200302,20201127
14736,0,0,0,0,0,0,1,20200302,20201127
14737,1,1,1,1,1,1,1,20200302,20201127
14738,1,1,1,1,1,1,0,20200302,20200326
14739,0,0,0,0,0,0,1,20200302,20200326
1474,1,1,1,1,1,1,1,20200302,20201127
14740,1,1,1,1,1,1,0,20200302,20200326
14741,1,1,1,1,1,1,0,20200302,20200326
14742,0,0,0,0,0,0,1,20200302,20200326
14743,1,1,1,1,1,0,0,20200302,20201127
14744,1,1,1,1,1,0,0,20200302,20201127
14745,1,1,1,1,1,0,0,20200302,20201127
14746,1,1,1,1,1,1,1,20200302,20201127
14747,0,0,0,0,0,1,1,20200302,20201127
14748,1,1,1,1,1,1,0,20200302,20201127
14749,1,1,1,1,1,1,0,20200302,20201127
1475,0,0,0,0,0,1,0,20200302,20201127
14750,0,0,0,0,0,0,1,20200302,20201127
14751,1,1,1,1,1,0,0,20200302,20201127
14752,0,0,0,0,0,1,0,20200302,20201127
14753,1,1,1,1,1,1,1,20200302,20201127
14754,1,1,1,1,1,1,0,20200302,20200405
14755,1,1,1,1,1,0,0,20200302,20201127
14756,0,0,0,0,0,1,0,20200302,20201127
14757,0,0,0,0,0,1,0,20200302,20201127
14758,1,1,1,1,1,0,0,20200302,20201127
14759,0,0,0,0,0,1,0,20200302,20201127
1476,0,0,0,0,0,1,1,20200302,20201127
14760,1,1,1,1,1,0,0,20200302,20201127
14761,0,0,0,0,0,1,0,20200302,20201127
14762,0,0,0,0,0,0,1,20200302,20201127
14763,1,1,1,1,1,0,0,20200302,20201127
14764,0,0,0,0,0,1,0,20200302,20201127
14765,1,1,1,1,1,1,0,20200302,20201127
14766,1,1,1,1,1,0,0,20200302,20201127
14767,0,0,0,0,0,1,0,20200302,20201127
14768,1,1,1,1,1,1,0,20200302,20201127
14769,1,1,1,1,1,0,0,20200302,20201127
1477,0,0,0,0,0,1,1,20200302,20201127
14770,1,1,1,1,1,0,0,20200302,20201127
14771,1,1,1,1,1,0,0,20200302,20201127
14772,0,0,0,0,0,1,0,20200302,20201127
14773,0,0,0,0,0,0,1,20200302,20201127
14774,1,1,1,1,1,0,0,20200302,20201127
14775,0,0,0,0,0,1,0,20200302,20201127
14776,1,1,1,1,1,0,0,20200302,20201127
14777,0,0,0,0,0,1,0,20200302,20201127
14778,1,1,1,1,1,1,0,20200302,20201127
14779,1,1,1,1,1,1,0,20200302,20201127
1478,0,0,0,0,0,0,1,20200302,20201127
14780,0,0,0,0,0,1,0,20200302,20201127
14781,1,1,1,1,1,0,0,20200302,20201127
14782,1,1,1,1,1,0,0,20200302,20201127
14783,0,0,0,0,0,1,0,20200302,20201127
14784,1,1,1,1,1,0,0,20200302,20201127
14785,1,1,1,1,1,0,0,20200302,20201127
14786,0,0,0,0,0,1,0,20200302,20201127
14787,1,1,1,1,1,1,0,20200302,20201127
14788,0,0,0,0,0,0,1,20200302,20201127
14789,0,0,0,0,0,0,1,20200302,20201127
1479,1,1,1,1,1,0,1,20200302,20201127
14790,1,1,1,1,1,0,0,20200302,20201127
14791,0,0,0,0,0,1,0,20200302,20201127
14792,1,1,1,1,1,0,0,20200302,20201127
14793,0,0,0,0,0,1,0,20200302,20201127
14794,0,0,0,0,0,0,1,20200302,20201127
14795,1,1,1,1,1,1,0,20200302,20201127
14796,1,1,1,1,1,0,0,20200302,20201127
14797,1,1,1,1,1,0,0,20200302,20201127
14798,1,1,1,1,1,0,0,20200302,20201127
14799,0,0,0,0,0,1,0,20200302,20201127
148,0,0,0,0,0,1,0,20200302,20200516
1480,0,0,0,0,0,0,1,20200302,20201127
14800,0,0,0,0,0,1,0,20200302,20201127
14801,0,0,0,0,0,0,1,20200302,20201127
14802,1,1,1,1,1,1,0,20200302,20201127
14803,0,0,0,0,1,1,0,20200302,20201127
14804,1,1,1,1,1,1,0,20200302,20201127
14805,1,1,1,1,0,0,0,20200302,20201127
14806,1,1,1,1,1,1,0,20200302,20201127
14807,1,1,1,1,1,0,0,20200302,20201127
14808,0,0,0,0,0,0,1,20200302,20201127
14809,1,1,1,1,1,0,0,20200302,20200718
1481,1,1,1,1,1,0,0,20200302,20200515
14810,1,1,1,1,1,0,0,20200302,20201127
14811,0,0,0,0,0,1,0,20200302,20201127
14812,0,0,0,0,0,0,1,20200302,20201127
14813,1,0,1,0,1,1,0,20200302,20201127
14814,1,1,1,1,1,0,0,20200302,20200404
14815,1,1,1,1,1,0,0,20200302,20201127
14816,1,1,1,1,1,0,0,20200302,20201127
14817,0,0,0,0,0,1,0,20200302,20201127
14818,1,1,1,1,1,0,0,20200302,20201127
14819,0,0,0,0,0,1,0,20200302,20201127
1482,0,0,0,0,0,0,1,20200302,20201127
14820,1,1,1,1,1,0,0,20200302,20201127
14821,0,0,0,0,0,1,0,20200302,20201127
14822,1,1,1,1,1,0,0,20200302,20201127
14823,0,0,0,0,0,0,1,20200302,20201127
14824,1,1,1,1,1,1,0,20200302,20201127
14825,0,0,0,0,0,0,1,20200302,20201127
14826,1,1,1,1,1,0,0,20200302,20201127
14827,1,1,1,1,1,0,0,20200302,20201127
14828,0,0,0,0,0,1,0,20200302,20201127
14829,0,0,0,0,0,0,1,20200302,20201127
1483,0,0,0,0,0,0,1,20200302,20201127
14830,1,1,1,1,1,0,0,20200302,20201127
14831,0,0,0,0,0,1,0,20200302,20201127
14832,0,0,0,0,0,1,0,20200302,20201127
14833,0,0,0,0,0,1,0,20200302,20201127
14834,1,1,1,1,1,0,0,20200302,20201127
14835,1,1,1,1,1,1,0,20200302,20201127
14836,1,1,1,1,1,0,0,20200302,20201127
14837,0,0,0,0,0,1,0,20200302,20201127
14838,1,1,1,1,1,0,0,20200302,20201127
14839,1,1,1,1,1,0,0,20200302,20201127
1484,0,0,0,0,0,0,1,20200302,20201127
14840,1,1,1,1,1,0,0,20200302,20201127
14841,1,1,1,1,1,1,0,20200302,20201127
14842,1,1,1,1,1,0,0,20200302,20201127
14843,1,1,1,1,1,0,0,20200302,20201127
14844,0,0,0,0,0,1,0,20200302,20201127
14845,1,1,1,1,1,0,0,20200302,20201127
14846,1,1,1,1,1,0,0,20200302,20201127
14847,0,0,0,0,0,0,1,20200302,20201127
14848,1,1,1,1,1,1,0,20200302,20201127
14849,0,0,0,0,1,1,0,20200302,20201127
1485,0,0,0,0,0,0,1,20200302,20201127
14850,1,1,1,0,1,1,0,20200302,20201127
14851,0,0,0,1,0,0,0,20200302,20201127
14852,0,0,1,0,0,0,0,20200302,20201127
14853,0,1,0,0,0,0,0,20200302,20201127
14854,1,0,1,0,1,0,0,20200302,20201127
14855,1,1,1,1,0,0,0,20200302,20201127
14856,0,1,0,1,0,0,0,20200302,20201127
14857,0,0,0,0,1,0,0,20200302,20201127
14858,1,0,1,0,1,1,0,20200302,20201127
14859,1,0,1,1,1,0,0,20200302,20201127
1486,0,0,0,0,0,0,1,20200302,20200510
14860,0,0,0,0,1,0,0,20200302,20201127
14861,0,0,0,0,0,1,0,20200302,20201127
14862,1,1,1,1,1,0,0,20200302,20201127
14863,1,0,0,0,0,0,0,20200302,20201127
14864,0,1,1,1,1,0,0,20200302,20201127
14865,0,1,1,1,1,1,1,20200302,20201127
14866,0,0,0,0,0,1,1,20200302,20201127
14867,1,1,1,1,1,0,1,20200302,20201127
14868,1,1,1,1,1,0,0,20200302,20201127
14869,1,1,1,1,1,1,1,20200302,20201127
1487,0,0,0,0,0,1,1,20200302,20201127
14870,0,1,1,1,1,0,1,20200302,20201127
14871,0,0,0,0,0,1,0,20200302,20201127
14872,0,0,0,0,0,0,1,20200302,20201127
14873,1,0,0,0,1,0,0,20200302,20201127
14874,0,0,0,0,1,0,0,20200302,20201127
14875,0,0,1,0,0,0,0,20200302,20201127
14876,1,1,1,1,1,0,0,20200302,20201127
14877,1,1,0,1,1,1,1,20200302,20201127
14878,0,0,0,0,0,1,1,20200302,20201127
14879,0,0,1,0,1,1,0,20200302,20201127
1488,0,0,0,0,0,1,0,20200302,20201127
14880,0,1,0,0,0,0,0,20200302,20201127
14881,0,1,0,1,0,0,0,20200302,20201127
14882,0,0,0,0,1,0,0,20200302,20201127
14883,1,1,1,1,1,0,0,20200302,20201127
14884,1,0,0,0,0,0,0,20200302,20201127
14885,0,0,0,0,1,0,0,20200302,20201127
14886,0,0,0,0,1,0,0,20200302,20201127
14887,1,1,1,1,1,0,0,20200302,20201127
14888,1,0,0,0,0,0,0,20200302,20201127
14889,0,0,0,0,1,0,0,20200302,20201127
1489,0,0,0,0,0,1,1,20200302,20201127
14890,1,1,1,1,1,1,0,20200302,20201127
14891,0,0,0,0,1,0,0,20200302,20201127
14892,1,0,0,0,0,0,0,20200302,20201127
14893,1,1,1,1,1,0,0,20200302,20201127
14894,0,0,0,0,0,1,0,20200302,20201127
14895,0,0,0,0,1,0,0,20200302,20201127
14896,1,1,1,1,1,0,0,20200302,20201127
14897,1,0,0,0,0,0,0,20200302,20201127
14898,0,0,0,0,1,0,0,20200302,20201127
14899,0,1,0,1,0,0,0,20200302,20201127
149,0,0,0,0,0,1,0,20200302,20201127
1490,0,0,0,0,0,1,1,20200302,20201127
14900,0,0,0,0,0,1,0,20200302,20201127
14901,0,0,0,0,1,0,0,20200302,20201127
14902,1,1,1,1,1,0,0,20200302,20201127
14903,1,0,0,0,0,0,0,20200302,20201127
14904,1,1,1,1,1,0,0,20200302,20201127
14905,1,0,0,0,0,0,0,20200302,20201127
14906,0,0,0,0,1,0,0,20200302,20201127
14907,1,1,1,1,1,0,0,20200302,20201127
14908,1,1,1,1,1,0,0,20200302,20201127
14909,0,0,0,0,1,0,0,20200302,20201127
1491,0,0,0,0,0,1,0,20200302,20200516
14910,1,0,0,0,0,0,0,20200302,20201127
14911,0,0,0,0,1,0,0,20200302,20201127
14912,1,1,1,1,1,0,0,20200302,20201127
14913,0,0,0,0,1,0,0,20200302,20201127
14914,1,0,0,0,0,0,0,20200302,20201127
14915,0,0,0,0,0,0,1,20200302,20201127
14916,0,0,0,0,0,1,1,20200302,20201127
14917,1,1,1,1,1,0,0,20200302,20201127
14918,0,0,0,0,0,1,0,20200302,20201127
14919,1,1,1,1,1,0,0,20200302,20201127
1492,0,0,0,0,0,1,1,20200314,20200315
14920,1,1,1,1,1,0,0,20200302,20201127
14921,1,1,1,1,1,0,0,20200302,20201127
14922,0,0,0,0,0,0,1,20200302,20201127
14924,0,0,0,0,0,1,1,20200302,20201127
14925,1,1,0,0,0,0,0,20200302,20201127
14926,0,0,1,1,1,0,0,20200302,20201127
14927,1,1,1,1,1,0,0,20200302,20201127
14929,0,0,0,0,1,0,0,20200302,20201127
1493,1,1,1,1,1,1,1,20200302,20201127
14930,1,1,1,1,1,0,0,20200302,20201127
14931,1,0,0,0,0,0,0,20200302,20201127
14932,0,0,0,0,0,1,0,20200302,20201127
14933,0,0,0,0,1,0,0,20200302,20201127
14934,1,1,1,1,1,0,1,20200302,20201127
14935,0,0,0,0,1,0,0,20200302,20201127
14936,1,1,1,1,1,0,0,20200302,20201127
14937,1,0,0,0,0,0,0,20200302,20201127
14938,1,1,1,1,1,0,0,20200302,20201127
14939,0,0,0,0,0,0,1,20200302,20201127
1494,0,0,0,0,0,1,1,20200302,20201127
14941,0,0,0,0,0,1,0,20200302,20201127
14942,1,1,1,1,1,0,0,20200302,20201127
14943,1,1,1,1,1,0,0,20200302,20201127
14944,1,1,0,0,0,0,0,20200302,20201127
14945,0,0,1,1,1,0,0,20200302,20201127
14946,1,1,1,1,1,0,0,20200302,20201127
14947,1,0,1,1,1,0,0,20200302,20201127
14948,1,1,1,1,1,0,0,20200302,20201127
14949,1,1,1,1,1,0,0,20200302,20201127
1495,1,1,1,1,1,1,1,20200302,20201127
14951,1,1,1,1,1,0,0,20200302,20201127
14952,0,0,0,0,1,0,0,20200302,20201127
14953,1,0,0,0,0,0,0,20200302,20201127
14954,0,0,0,0,0,1,1,20200302,20201127
14955,0,0,0,0,0,1,0,20200302,20201127
14956,1,0,0,0,1,1,0,20200302,20201127
14957,0,0,0,0,0,1,0,20200302,20201127
14958,0,0,0,0,0,1,1,20200302,20201127
14959,0,0,0,0,0,1,1,20200302,20201127
1496,1,1,1,1,1,1,1,20200302,20201127
14960,0,0,0,0,0,1,0,20200302,20201127
14961,0,0,0,0,0,0,1,20200302,20201127
14963,0,1,1,1,1,1,0,20200302,20201127
14964,0,1,0,0,0,0,0,20200302,20201127
14965,0,0,0,0,0,0,1,20200302,20201127
14966,1,1,1,1,1,1,0,20200302,20201127
14967,0,0,0,0,0,1,0,20200302,20201127
14968,1,1,1,1,1,0,0,20200302,20201127
14969,1,1,1,1,1,0,0,20200302,20201127
1497,1,1,1,1,1,1,1,20200302,20201127
14970,1,1,1,1,1,0,0,20200302,20201127
14971,1,1,1,1,1,0,0,20200302,20201127
14972,0,0,0,0,0,0,1,20200302,20201127
14974,1,1,1,1,1,0,0,20200302,20201127
14975,0,0,0,0,0,1,0,20200302,20201127
14976,0,0,0,0,0,0,1,20200302,20201127
14977,0,0,0,0,0,1,0,20200302,20201127
14978,0,0,0,0,1,0,0,20200302,20201127
14979,1,1,1,1,1,0,0,20200302,20201127
1498,1,1,1,1,1,1,1,20200302,20201127
14980,1,0,0,0,0,0,0,20200302,20201127
14982,0,0,0,0,0,1,0,20200302,20201127
14983,0,0,0,0,1,0,0,20200302,20201127
14984,1,1,1,1,1,0,0,20200302,20201127
14985,1,0,0,0,0,0,0,20200302,20201127
14986,0,0,0,0,1,0,0,20200302,20201127
14987,1,1,1,1,1,0,0,20200302,20201127
14988,0,0,0,0,1,0,0,20200302,20201127
14989,1,0,0,0,1,0,0,20200302,20201127
1499,0,0,0,0,0,0,1,20200302,20201127
14990,1,0,0,0,0,0,0,20200302,20201127
14991,0,0,0,0,0,0,1,20200302,20201127
14992,0,0,0,0,0,1,1,20200302,20201127
14993,1,1,1,1,1,0,0,20200302,20201127
14994,1,1,1,1,1,0,0,20200302,20201127
14995,0,0,0,0,0,1,0,20200302,20201127
14996,1,1,1,1,1,0,0,20200302,20201127
14997,1,1,1,1,1,0,0,20200302,20201127
15,0,0,0,0,0,0,1,20200322,20200322
150,0,0,0,0,0,1,0,20200523,20201127
1500,0,0,0,0,0,1,1,20200302,20201127
15000,1,1,1,1,1,0,0,20200302,20200625
15001,1,1,1,1,1,0,0,20200302,20201127
15002,1,0,0,0,0,0,0,20200302,20201127
15003,0,0,0,0,1,0,0,20200302,20201127
15004,1,1,1,1,1,0,0,20200302,20201127
15005,0,0,0,0,1,0,0,20200302,20201127
15006,1,0,0,0,0,0,0,20200302,20201127
15008,0,0,0,0,0,1,0,20200302,20201127
15009,0,0,0,0,0,1,0,20200302,20201127
1501,0,0,0,0,0,1,0,20200322,20201127
15010,0,0,0,0,1,0,0,20200302,20201127
15011,1,1,1,1,1,0,0,20200302,20201127
15012,1,0,0,0,0,0,0,20200302,20201127
15014,0,0,0,0,0,1,0,20200302,20201127
15015,1,1,1,1,1,1,0,20200302,20201127
15016,1,1,1,1,1,0,0,20200302,20201127
15017,1,0,0,0,0,0,0,20200302,20201127
15018,0,0,0,0,0,0,1,20200302,20201127
15019,0,0,1,0,0,0,0,20200302,20201127
1502,0,0,0,0,0,1,0,20200302,20200516
15020,1,1,1,1,1,0,0,20200302,20201127
15021,1,0,0,0,0,0,0,20200302,20201127
15022,0,0,0,0,0,0,1,20200302,20201127
15023,0,0,1,0,0,0,0,20200302,20201127
15024,1,0,0,0,1,0,0,20200410,20200803
15025,0,0,0,0,0,1,0,20200302,20201127
15026,0,0,0,0,0,1,0,20200302,20201127
15027,1,1,1,1,1,1,1,20200302,20201127
15028,1,1,1,1,1,1,1,20200302,20201127
15029,1,1,1,1,1,1,0,20200302,20201127
1503,0,0,0,0,0,1,0,20200413,20201127
15030,0,0,0,0,0,1,0,20200302,20201127
15031,1,1,1,1,1,0,0,20200302,20201127
15032,1,1,1,1,1,0,0,20200302,20201127
15033,1,0,0,0,0,0,0,20200302,20201127
15034,0,0,0,0,0,0,1,20200302,20201127
15035,0,0,1,0,0,0,0,20200302,20201127
15036,1,1,1,1,1,0,0,20200302,20201127
15037,0,0,0,0,0,0,1,20200302,20201127
15038,0,0,0,0,0,1,0,20200302,20201127
15039,1,1,1,1,1,0,0,20200302,20201127
1504,1,1,1,1,1,0,0,20200302,20201127
15040,1,1,1,1,1,0,0,20200302,20201127
15041,1,1,1,1,1,0,0,20200302,20201127
15042,0,0,0,0,0,1,0,20200302,20201127
15043,0,0,0,0,0,0,1,20200302,20201127
15044,1,1,1,1,1,1,0,20200302,20201127
15045,1,0,0,0,0,0,0,20200302,20201127
15046,0,0,0,0,0,0,1,20200302,20201127
15047,0,0,1,0,0,0,0,20200302,20201127
15048,1,1,1,1,1,0,0,20200302,20201127
15049,0,0,0,0,0,1,0,20200302,20201127
1505,1,1,1,1,1,0,0,20200302,20200515
15050,1,1,1,1,1,0,0,20200302,20201127
15051,1,1,1,1,1,0,0,20200302,20201127
15052,1,0,0,0,0,0,0,20200302,20201127
15053,0,0,0,0,0,0,1,20200302,20201127
15054,0,0,1,0,0,0,0,20200302,20201127
15055,1,0,0,0,1,0,0,20200410,20201127
15056,0,0,0,0,0,1,1,20200302,20201127
15057,1,0,0,0,0,0,0,20200413,20201127
15058,0,0,1,0,0,0,0,20200930,20200930
15059,1,0,0,0,0,0,0,20200302,20201127
1506,1,1,1,1,1,1,0,20200302,20201127
15060,0,0,0,0,0,0,1,20200302,20201127
15061,0,0,1,0,0,0,0,20200302,20201127
